EVENT_TIME_UTC,LOCATION,READERDESC,IDHASH,DEVID,MACHINE
2024-03-30T11:40:41Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-03-30T22:53:33Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-03-30T22:53:33Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-03-30T22:58:32Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-03-30T23:45:29Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-03-31T08:18:43Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-03-31T08:53:25Z,SEMINOLE PP,SEMINOLE PP 122 DATA RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,20,182
2024-03-31T09:10:05Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-03-31T10:43:58Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,17,182
2024-03-31T22:40:12Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-03-31T22:43:36Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T02:07:13Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-01T02:13:01Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-01T02:13:01Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-01T02:26:27Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-01T02:36:27Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T05:46:34Z,SEMINOLE PP,SEMINOLE PP 116 LOAD DOC ENTR,9b7e24d4697bfec52451bd987c77a3a1,1,323
2024-04-01T05:46:35Z,SEMINOLE PP,SEMINOLE PP 116 LOAD DOC ENTR,9b7e24d4697bfec52451bd987c77a3a1,1,323
2024-04-01T05:51:41Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-01T05:59:52Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T06:48:17Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T07:13:24Z,SEMINOLE PP,SEMINOLE PP 116 LOAD DOC ENTR,9b7e24d4697bfec52451bd987c77a3a1,1,323
2024-04-01T07:18:02Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T08:40:46Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T09:50:18Z,SEMINOLE PP,SEMINOLE PP 122 DATA RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,20,182
2024-04-01T09:50:26Z,SEMINOLE PP,SEMINOLE PP 122 DATA RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,20,182
2024-04-01T09:53:59Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-01T11:45:30Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-01T11:45:30Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-05T10:52:20Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-04-05T10:52:20Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-04-05T10:55:19Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T13:14:39Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T15:49:26Z,SEMINOLE PP,SEMINOLE PP 123 STORE ROOM,9b7e24d4697bfec52451bd987c77a3a1,1,34
2024-04-05T16:00:24Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-05T16:05:09Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T16:08:11Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T17:41:28Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T17:44:05Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T18:49:18Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T21:09:32Z,SEMINOLE PP,SEMINOLE PP 123 STORE ROOM,9b7e24d4697bfec52451bd987c77a3a1,1,34
2024-04-05T21:11:55Z,SEMINOLE PP,SEMINOLE PP 123 STORE ROOM,9b7e24d4697bfec52451bd987c77a3a1,1,34
2024-04-05T22:38:40Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T22:38:40Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-05T23:00:17Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-05T23:00:17Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-06T10:41:24Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-04-06T10:44:56Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T13:36:53Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T15:26:53Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T15:26:53Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T16:05:54Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-06T16:11:14Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T17:04:21Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T18:02:13Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,9b7e24d4697bfec52451bd987c77a3a1,1,322
2024-04-06T18:06:38Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T20:44:12Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T21:08:53Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,17,182
2024-04-06T21:08:53Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,17,182
2024-04-06T21:18:42Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-06T22:40:19Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T10:34:13Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-04-07T10:38:02Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T15:12:33Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T16:01:47Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T18:30:58Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-07T18:30:59Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-07T18:52:10Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-07T20:18:31Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T20:36:17Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T20:56:30Z,SEMINOLE PP,SEMINOLE PP 107 ADMIN GATE EXIT LOWER,9b7e24d4697bfec52451bd987c77a3a1,11,274
2024-04-07T20:57:38Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-07T20:57:38Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-07T21:00:48Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T21:43:45Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T22:47:34Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-07T23:09:02Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-07T23:09:03Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-08T23:58:16Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-04-08T23:58:16Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,9b7e24d4697bfec52451bd987c77a3a1,5,274
2024-04-09T00:01:38Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T03:36:31Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-09T03:41:51Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,9b7e24d4697bfec52451bd987c77a3a1,1,39
2024-04-09T03:54:13Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T03:54:13Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T05:31:32Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-09T05:31:33Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-09T05:43:44Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T05:58:22Z,SEMINOLE PP,SEMINOLE PP 106 CNTRL RM SE DR,9b7e24d4697bfec52451bd987c77a3a1,4,182
2024-04-09T06:47:22Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-09T06:47:23Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9b7e24d4697bfec52451bd987c77a3a1,9,274
2024-04-09T06:51:34Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T08:02:41Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,9b7e24d4697bfec52451bd987c77a3a1,17,182
2024-04-09T08:42:33Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T10:28:43Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9b7e24d4697bfec52451bd987c77a3a1,3,182
2024-04-09T11:34:47Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-04-09T11:34:47Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,9b7e24d4697bfec52451bd987c77a3a1,6,274
2024-03-03T18:46:04Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-03T18:50:10Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-04T02:51:16Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-04T18:49:43Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-04T18:54:50Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-05T18:51:44Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-05T18:56:21Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-06T02:57:04Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-06T18:47:14Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-06T18:52:05Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-07T02:58:04Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-10T17:47:21Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-11T02:05:53Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-11T17:48:05Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-11T17:51:48Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-12T01:50:22Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-12T17:48:50Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-12T17:53:14Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-13T01:56:35Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-13T17:46:30Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9aea4b7495bdffb9a63d378b6699cf9e,3,25
2024-03-13T17:50:34Z,SEMINOLE PP,SEMINOLE PP 101 GUARD SHACK PLANT ENTRY,9aea4b7495bdffb9a63d378b6699cf9e,2,25
2024-03-14T01:57:19Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9aea4b7495bdffb9a63d378b6699cf9e,4,25
2024-03-04T12:45:34Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,3,25
2024-03-04T12:47:08Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,9,274
2024-03-04T15:45:55Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,4,25
2024-03-07T12:40:29Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,3,25
2024-03-07T12:42:25Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,9,274
2024-03-07T12:52:55Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9a90eccd54f2618b5d05614fcb3a6ea5,3,182
2024-03-07T16:24:03Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9a90eccd54f2618b5d05614fcb3a6ea5,3,182
2024-03-07T17:46:16Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,9a90eccd54f2618b5d05614fcb3a6ea5,3,182
2024-03-07T19:02:52Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,4,25
2024-03-07T19:02:52Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9a90eccd54f2618b5d05614fcb3a6ea5,4,25
2024-03-05T12:53:43Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9500302ee76e76183a240c4460e827d7,3,25
2024-03-05T13:54:05Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9500302ee76e76183a240c4460e827d7,4,25
2024-03-05T21:27:13Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9500302ee76e76183a240c4460e827d7,3,25
2024-03-05T22:03:22Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9500302ee76e76183a240c4460e827d7,4,25
2024-03-06T21:04:39Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9500302ee76e76183a240c4460e827d7,3,25
2024-03-06T22:00:01Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9500302ee76e76183a240c4460e827d7,4,25
2024-03-07T12:55:05Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9500302ee76e76183a240c4460e827d7,3,25
2024-03-07T13:54:04Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9500302ee76e76183a240c4460e827d7,4,25
2024-03-07T19:14:06Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,9500302ee76e76183a240c4460e827d7,3,25
2024-03-07T20:39:46Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,9500302ee76e76183a240c4460e827d7,4,25
2024-03-28T12:53:30Z,SEMINOLE PP,SEMINOLE PP 108 ADMIN GATE ENTRY LOWER,93c558ef35cd2bbe17a1c122dfb0a49d,9,274
2024-03-01T00:10:23Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,93020de0121d739616a0778739230f3f,6,274
2024-03-01T00:10:24Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,93020de0121d739616a0778739230f3f,6,274
2024-03-01T00:12:38Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,93020de0121d739616a0778739230f3f,4,25
2024-03-05T16:35:10Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-05T16:35:10Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-05T16:56:56Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,93020de0121d739616a0778739230f3f,4,25
2024-03-07T14:42:24Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-07T15:10:14Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,93020de0121d739616a0778739230f3f,4,25
2024-03-07T15:10:14Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,93020de0121d739616a0778739230f3f,4,25
2024-03-07T23:40:47Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-07T23:43:30Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,93020de0121d739616a0778739230f3f,5,274
2024-03-07T23:46:12Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-08T02:50:34Z,SEMINOLE PP,SEMINOLE PP 124 WELDING AREA,93020de0121d739616a0778739230f3f,1,39
2024-03-08T03:03:17Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-08T03:21:40Z,SEMINOLE PP,SEMINOLE PP 121 DATA RM SW DR,93020de0121d739616a0778739230f3f,19,182
2024-03-08T03:32:31Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-08T05:58:46Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,93020de0121d739616a0778739230f3f,1,322
2024-03-08T05:58:46Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,93020de0121d739616a0778739230f3f,1,322
2024-03-08T07:17:05Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-08T08:23:03Z,SEMINOLE PP,SEMINOLE PP 119 CNTRL RM NW DR,93020de0121d739616a0778739230f3f,17,182
2024-03-08T10:50:24Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-08T11:34:16Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-08T12:10:28Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,93020de0121d739616a0778739230f3f,6,274
2024-03-08T12:18:30Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,93020de0121d739616a0778739230f3f,4,25
2024-03-08T23:25:53Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-08T23:29:12Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,93020de0121d739616a0778739230f3f,5,274
2024-03-08T23:32:37Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-09T03:07:18Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-09T03:07:18Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-09T06:01:25Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,93020de0121d739616a0778739230f3f,1,322
2024-03-09T06:19:01Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-09T12:05:40Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,93020de0121d739616a0778739230f3f,6,274
2024-03-09T12:05:41Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,93020de0121d739616a0778739230f3f,6,274
2024-03-09T12:08:12Z,SEMINOLE PP,SEMINOLE PP 103 MAIN GATE EXIT LOWER,93020de0121d739616a0778739230f3f,4,25
2024-03-09T23:34:58Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-09T23:34:58Z,SEMINOLE PP,SEMINOLE PP 102 MAIN GATE ENTRY LOWER,93020de0121d739616a0778739230f3f,3,25
2024-03-09T23:37:41Z,SEMINOLE PP,SEMINOLE PP 112 ADMIN ADA ENTRY,93020de0121d739616a0778739230f3f,5,274
2024-03-10T04:28:42Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-10T05:44:04Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,93020de0121d739616a0778739230f3f,1,322
2024-03-10T05:44:04Z,SEMINOLE PP,SEMINOLE PP 117 TANK FARM ENTR,93020de0121d739616a0778739230f3f,1,322
2024-03-10T05:49:46Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-10T06:34:00Z,SEMINOLE PP,SEMINOLE PP 105 CNTRL RM SW DR,93020de0121d739616a0778739230f3f,3,182
2024-03-10T11:00:35Z,SEMINOLE PP,SEMINOLE PP 111 ADMIN ADA EXIT,93020de0121d739616a0778739230f3f,6,274
